id,eligible_address,amount,minting_start_date,minting_end_date
291,0x201a089de2bFd27066cBa34bf9dd780665e39c72,765292011,1759276800,1791158400
292,0x71ffB45449050dA022B06d5759b7B795965baD22,516357424,1759276800,1791158400
293,0x4869E35cd6802850c6984E25E516Ee04e9a8a2bE,344934557,1759276800,1791158400
294,0xe56B0e093927d94fBe641528De6a822c09EA3433,337101261,1759276800,1791158400
295,0x42D2ae193484470FeB0674E6c9f4949b796f5c37,290690811,1759276800,1791158400
296,0x4973e4750cd3Bb0c2B28bd744a5F11b0886055e0,256166746,1759276800,1791158400
297,0xE86d94aA7Cf727Fb29017c5E2Bb4833d1fCb5576,236630253,1759276800,1791158400
298,0x5c8A67cfAF2C863DD0F44092AE4db508ca59912f,227433344,1759276800,1791158400
299,0xe72F93993F71A4b84246f7Cf45be2B3473358461,148857945,1759276800,1791158400
300,0x96AD4d9503Ae1F49cE15A46A51d4B5f25cb609aa,47463285,1759276800,1791158400
301,0x3Bd5ED4E657d393ec95dfd09973e4b0F4cE8095c,43940410,1759276800,1791158400
302,0x86dB50b2d56E355019d0692dcAb35cf1Be307B28,35628105,1759276800,1791158400
303,0x7Ad5718aCe87BF1Be2Ed47Be0eDad0a69643E309,29480204,1759276800,1791158400
304,0xBD647B880400A64c22b02D9aD9555a2fB5B1b95d,24588448,1759276800,1791158400
305,0x1c93914aD3bd564B67Cec06EC27129b0f6E9b6dF,14079149,1759276800,1791158400
306,0x55d693aa9ffa28bf17c7B23Afd68da281d08393f,6583119,1759276800,1791158400
307,0x3363a66ADAD879a1c85f6F769C4c807986F8Bef6,4359991,1759276800,1791158400
308,0x3216A9282A3a7C18FFd7Ec3F7091FB2Ddb54Fc57,34743,1759276800,1791158400
309,0x92111488dC2972164D0A3ffB758eeB4523cEeCDC,1821,1759276800,1791158400
310,0x5ec3272e3A0a4F6b3beE48E944b6e7F54328C10b,20,1759276800,1791158400
311,0x4c991E289aDcEb7053Ba7D5D034e63d49075f51f,15,1759276800,1791158400
312,0x0000000000002dfd7cd9601550F51C93d8d72F23,9,1759276800,1791158400
313,0x71ca5D5aD11107FbAaDf1c394C3CFF8e2EdF1e0E,7,1759276800,1791158400
314,0xB31c7927a6FFc931ECe4221083C9d72f9b60BBAd,6,1759276800,1791158400
315,0xb4AC963Dd71f70F164E643dF2a4e180b1fE85BeE,3,1759276800,1791158400
316,0x287C39914E436edB513aA43e9b24548A5A5c4198,1,1759276800,1791158400
317,0x37314f2dC7B7D232Bde3fCA7139FeA951374F61f,1,1759276800,1791158400
318,0xF3cf12D47585A35A544E7a3241F96C0C72B197bb,1,1759276800,1791158400
319,0x138eDa19C3febE27e6c0A7EcBc806546d822Dc01,1,1759276800,1791158400
320,0x509c96aD0647D27986185abc802592D5666E19e5,1,1759276800,1791158400
321,0xdA99f4cA0cC3397E4839f9492790c3925f961648,1,1759276800,1791158400
322,0xbc3839570F346E47D0B75c7a18bFc89cDB788f17,1,1759276800,1791158400
323,0xb0Ef2cDD580f2e89240574334502B850966db63A,1,1759276800,1791158400
324,0xf83BB820F5B067717Ad0DAe3BDc1125dA6C9E1A0,1,1759276800,1791158400
325,0xF852bb4127CFf037C8752311FF21bC87B61E78F9,1,1759276800,1791158400
326,0xE3eD580D261D4133c14Ef1cA4B75e8666632744f,1,1759276800,1791158400
327,0xDfac9660ae53e5691ceFDb1280e8bE8705e770a6,1,1759276800,1791158400
328,0xc801e9aAf62af60a02011dff4d5A3ccDBb0f88B0,1,1759276800,1791158400
329,0x21d1E356008A273Fd1EA197E69737AB2a8F0E424,1,1759276800,1791158400
330,0x2F9E91b4993c769baAA91229A839604681e110Ae,1,1759276800,1791158400
331,0xE5afEE501AD5371E4A662131F7DF2Ce85ff061f7,1,1759276800,1791158400
332,0xed697939c8c1Cbcfa0B3eE6195eB315b797f082A,1,1759276800,1791158400
333,0xC372c4A596f45abDc4DB19cDe206Ec35864ab133,1,1759276800,1791158400
334,0x8Bc9a90b081d23C946c5576D0F96001cEeD61D7f,1,1759276800,1791158400
